,,,,,          ,,,,,
,,,,,,,,,,
,,,,,,,,,,
,LA2,12620,APP MUS: VIOLIN,2,"LaMotte, Adam",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,SI1,12618,APP MUS: VIOLIN,1,"Sindell, Carol",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,SI2,12617,APP MUS: VIOLIN,2,"Sindell, Carol",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 590T,BA1,12623,APP MUS: TRUMPET,1,"Bamonte, David",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,BA2,12624,APP MUS: TRUMPET,2,"Bamonte, David",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,CO1,12621,APP MUS: TRUMPET,1,"Conrow, Steve",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,CO2,12622,APP MUS: TRUMPET,2,"Conrow, Steve",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 590U,BA1,12625,APP MUS: TROMBONE,1,"Babcock, Ronald",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,BA2,12626,APP MUS: TROMBONE,2,"Babcock, Ronald",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 590V,HA3,12634,APP MUS: VOICE,1,"Halvorson, Carl",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,HA4,12637,APP MUS: VOICE,2,"Halvorson, Carl",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,HI1,12628,APP MUS: VOICE,1,"Hinshaw, Sue",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,HI2,12638,APP MUS: VOICE,2,"Hinshaw, Sue",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,JI1,12629,APP MUS: VOICE,1,"Jimerson, David",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,JI2,12627,APP MUS: VOICE,2,"Jimerson, David",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,ME1,12631,APP MUS: VOICE,1,"Meadows, Christine",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,ME2,12630,APP MUS: VOICE,2,"Meadows, Christine",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,MH1,12641,APP MUS: VOICE,1,"Hayward, Matthew",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,MH2,12639,APP MUS: VOICE,2,"Hayward, Matthew",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,NI1,12636,APP MUS: VOICE,1,"Niederloh, Angela",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,NI2,12635,APP MUS: VOICE,2,"Niederloh, Angela",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,PE1,12640,APP MUS: VOICE,1,"Penn, Hannah",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,PE2,12642,APP MUS: VOICE,2,"Penn, Hannah",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,SO1,12632,APP MUS: VOICE,1,"South, Pamela",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,SO2,12633,APP MUS: VOICE,2,"South, Pamela",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 590W,CL2,12643,APP MUS: TUBA,2,"Clark, JaTtik",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 590X,CL1,12644,APP MUS: EUPHONIUM,1,"Clark, JaTtik",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,CL2,12645,APP MUS: EUPHONIUM,2,"Clark, JaTtik",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 590Y,BE1,12647,APP MUS: VIOLA,1,"Belgique, Joel",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,BE2,12646,APP MUS: VIOLA,2,"Belgique, Joel",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUP 591,001,12648,APP MUS: SEC AREA,1,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12649,APP MUS: SEC AREA,2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,003,12650,APP MUS: 2ND INST MAJORS,1,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,004,12651,APP MUS: 2ND INST MAJORS,2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS: Music,,,,,,,,,,
,Sec,CRN,Title,Cr,Instructor's Name,Crosslist ID,Meeting Times,Location,,
MUS 01,001,12652,PRACTICE ROOM FEE: NON-MAJOR,0,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 02,001,12654,INSTRUMENT LOCKER FEE,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,002,12653,INSTRUMENT RENTAL FEE,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MUS 046,001,12656,PIANO PROF EXAM,0,"Fontana, Nicholas",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12655,PIANO PROF EXAM: JAZZ MAJORS,0,"Grant, Darrell",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 047,001,12657,FINAL PROJECT,0,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 048,001,12658,JUNIOR RECITAL,0,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 049,001,12659,SENIOR RECITAL,0,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 101,002,12660,BASIC MATERIALS,4,"Newton, Jonathan",,MWF 0900-0950,LH 319,,
,,,,,,,,,,
,,,,,,,,,,
MUS 111,001,12662,MUSIC THEORY I,3,"Miksch, Bonnie",,MWF 0900-0950,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
,002,12661,MUSIC THEORY I,3,"Babcock, Ronald",,MWF 1015-1105,LH 219,,
,,,,,,,,,,
,,,,,,,,,,
,003,12663,MUSIC THEORY I,3,,,MWF 1015-1105,,,
,,,,,,,,,,
,,,,,,,,,,
MUS 114,001,12665,SIGHT SING-EAR TRNG,1,"Favand-See, Renee",,TR 1000-1050,LH 319,,
,,,,,,,,,,
,,,,,,,,,,
,003,12666,SIGHT SING-EAR TRNG,1,"Hillebrand, Hannah",,TR 0900-0950,LH 219,,
,,,,,,,,,,
,,,,,,,,,,
,004,12667,SIGHT SING-EAR TRNG,1,"Conzetti, Florian",,TR 0900-0950,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
,005,12664,SIGHT SING-EAR TRNG,1,"Conzetti, Florian",,TR 1100-1150,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
MUS 174,001,12668,INTRO TO MUSIC TECHNOLOGY,3,"Newton, Jonathan",,TR 0820-0945,LH 326F,,
,,,,,,,,,,
,,,,,,,,,,
MUS 185,001,12670,GUITAR ORCHESTRA: CLASSICAL,1,"Johanson, Bryan",TI,W 1245-1350,LH 303,,
,,,,,,,,,,
,,,,,,,,,,
,003,12669,GUITAR ORCHESTRA: JAZZ,1,"Gray, Charles",KT,MW 1245-1335,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 187,001,12671,"YOGA, RELAX & FLEX FOR MUSICNS",1,"Robinson, Melissa",,MW 1600-1650,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 188,001,12672,PERFORMANCE ATTEND,0,"Johanson, Bryan",,R 1200-1250,LH 75,,
,,,,,,,,,,
,,,,,,,,,,
MUS 189,001,12673,REPERTOIRE STUDY,1,"Johanson, Bryan",GX,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 191,001,12676,BEGINNING GUITAR I: NON-MAJOR,2,"Solomon, Matthew",,MWF 0900-0950,LH 303,,
,,,,,,,,,,
,,,,,,,,,,
,002,12679,BEGINNING GUITAR I: NON-MAJOR,2,"Solomon, Matthew",,MWF 1015-1105,LH 303,,
,,,,,,,,,,
,,,,,,,,,,
,003,12674,BEGINNING PIANO I,2,"Savaria, Suzanne",,MWF 0900-0950,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
,004,12675,BEGINNING PIANO I,2,"Belisle, Amie",,TR 1400-1505,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
,005,12680,BEGINNING PIANO I,2,"Fontana, Nicholas",,T 1830-2020,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
,006,12677,BEGINNING VOICE I: NON-MAJORS,2,"Young, Shannon",,MWF 1245-1335,LH 321,,
,,,,,,,,,,
,,,,,,,,,,
,007,12678,BEGINNING PIANO I,2,"Savaria, Suzanne",,MWF 1130-1220,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
,008,16151,BEGINNING PIANO I,2,"Fontana, Nicholas",,MWF 0800-0850,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
MUS 192,001,12681,BEGINNING PIANO II,2,,,MWF 0800-0850,,,
,,,,,,,,,,
,,,,,,,,,,
MUS 194,001,12697,CHAMBER MUSIC: BRASS,1,"Robinson, Melissa",GM,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,003,14872,CHAMBER MUSIC: JAZZ VOCALS,1,"Baker, Jeffrey",ZD,MW 1115-1245,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
,004,12698,CHAMBER MUSIC: GAMELAN ORCH,1,"Johnston, Mindy",LO,T 1900-2100,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,006,12686,CHAMBER MUSIC: JAZZ COMBO,1,"Colligan, George",,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,007,12685,CHAMBER MUSIC: PIANO,1,"Chan, Susan",HS,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,008,12699,CHAMBER MUSIC: TAIKO ENSEMBLE,1,"Kiyama, Wynn",KM,M 1630-1820,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,009,12688,CHAMBER MUSIC: PERCUSSION,1,"Bluestone, Joel",GI,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,010,12695,CHAMBER MUSIC: STRINGS,1,"Sindell, Carol",IA,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,011,12696,CHAMBER MUSIC: STRINGS,1,"Cheifetz, Hamilton",IT,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,012,12687,CHAMBER MUSIC: CLARINET,1,"Tanret, Barbara",DN,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,013,16362,CHAMBER MUSIC: HARP,1,"Fujikawa, Denise",JY,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,016,12689,CHAMBER MUSIC: MARIMBA,1,"Bluestone, Joel",XU,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,017,12692,CHAMBER MUSIC: SAXOPHONE,1,"Fredenburg, Sean",PH,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,018,12693,CHAMBER MUSIC: TROMBONE,1,"Babcock, Ronald",QM,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,021,12691,CHAMBER MUSIC: OBOE/BSN,1,,,TR 1400-1550,,,
,,,,,,,,,,
,,,,,,,,,,
,022,12694,CHAMBER MUSIC: BRASS,1,"Bamonte, David",YC,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,023,12684,CHAMBER MUSIC: GUITAR,1,,,TR 1400-1550,,,
,,,,,,,,,,
,,,,,,,,,,
,024,12683,CHAMBER MUSIC: NEW MUSIC ENSEM,1,"Selden, Ken",YL,W 1900-2050,LH 75,,
,,,,,,,,,,
,,,,,,,,,,
,025,12690,CHAMBER MUSIC: FLUTE,1,"Carlson, Sydney",RK,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 195,001,12702,BAND: WIND SYMPHONY,1,"Higgins, Edward",DY,MWF 1115-1235,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,002,12701,BAND: CONCERT BAND,1,"Higgins, Edward",ZB,MWF 1245-1350,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 196,001,12703,ORCHESTRA,1,"Selden, Ken",HA,TR 1600-1800,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 197,001,12706,MEN'S CHORUS,1,"Sperry, Ethan",BK,TR 1400-1520,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,002,12704,CHAMBER CHOIR,1,"Sperry, Ethan",FP,MWF 1400-1520,CH 453,,
,,,,,,,,,,
,,,,,,,,,,
,003,12707,CHORUS: UNIVERSITY CHOIR,1,"Sabino, Erick Jason",LQ,R 1600-1800,CH 453,,
,,,,,,,,,,
,,,,,,,,,,
,007,12705,WOMEN'S CHORUS,1,"Szymko, Joan",BK,TR 1400-1520,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 198,003,12709,JAZZ LAB BAND II: SALSA,1,"Valdez, David",EY,MWF 1500-1550,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,004,12708,JAZZ LAB BAND I: CONTEMPORARY,1,"Gray, Charles",LA,MWF 1400-1450,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 199,001,15686,SPST: INTRO TO MUSIC THEORY,3,"Schiff, Jelena",,,WEB,,
,,,,,,,,,,
,,,,,,,,,,
,002,15684,SPST: PRACTICAL MUSICIANSHIP,3,"McCann, Jesse",,,WEB,,
,,,,,,,,,,
,,,,,,,,,,
MUS 201,001,12712,INTRO TO MUSIC LIT,4,"Cheifetz, Hamilton",NQ,TR 1000-1150,LH 219,,
,,,,,,,,,,
,,,,,,,,,,
MUS 204,001,12713,BODY MAPPING FOR MUSICIANS,2,"Marsh, Lisa",,MW 1245-1350,LH 335,,
,,,,,,,,,,
,,,,,,,,,,
MUS 205,001,12714,MUSIC: LISTENING I,1,"Willette, Andrew",,,WEB,,
,,,,,,,,,,
,,,,,,,,,,
MUS 206,001,15685,MUSIC: LISTENING II,1,"Willette, Andrew",,,WEB,,
,,,,,,,,,,
,,,,,,,,,,
MUS 211,001,12716,MUSIC THEORY II: JAZZ MAJORS,3,"Hansen, Bradley",,MWF 0900-0950,LH 205,,
,,,,,,,,,,
,,,,,,,,,,
,002,12715,MUSIC THEORY II,3,"Miksch, Bonnie",,MWF 1015-1105,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
MUS 214,001,12717,SIGHT SINGING & EAR TRAINING,1,"Favand-See, Renee",,TR 1100-1150,LH 319,,
,,,,,,,,,,
,,,,,,,,,,
,003,12719,SS&ET: JAZZ,1,"Baker, Jeffrey",,TR 0900-0950,LH 205,,
,,,,,,,,,,
,,,,,,,,,,
,005,12718,SIGHT SINGING & EAR TRAINING,1,"Conzetti, Florian",,TR 1000-1050,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
MUS 240,001,12720,COMPOSITION,2,"Favand-See, Renee",,MW 1400-1505,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
MUS 261,001,12721,HISTORY OF ROCK MUSIC,4,"Newton, Jonathan",SC,TR 1000-1150,SH 212,,
,,,,,,,,,,
,,,,,,,,,,
MUS 271,002,12722,JAZZ IMPROVISATION,2,"Grant, Darrell",,TR 1300-1350,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 291,001,12723,ADVANCED CLASS PIANO MAJORS,2,"Chan, Susan",,TR 0835-0950,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
,002,12724,ADVANCED CLASS PIANO MAJORS,2,"Chan, Susan",,MWF 1245-1335,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
,003,12725,ADVANCED CLASS PIANO:JAZZ,2,"Weiss, Ezra",,MWF 1015-1105,LH 135,,
,,,,,,,,,,
,,,,,,,,,,
MUS 301U,003,12726,SURVEY OF MUSIC LIT I,4,"Strand, Karen",,,WEB,,
,,,,,,,,,,
,,,,,,,,,,
,004,12727,SURVEY OF MUSIC LIT I,4,"Cheifetz, Hamilton",NQ,TR 1000-1150,LH 219,,
,,,,,,,,,,
,,,,,,,,,,
MUS 302U,002,12728,SURVEY OF MUSIC LIT II,4,"Hillebrand, Hannah",,,WEB,,
,,,,,,,,,,
,,,,,,,,,,
MUS 304,001,12729,MUS HST:MED/RENAIS,4,"Kiyama, Wynn",,TR 1000-1150,LH 225,,
,,,,,,,,,,
,,,,,,,,,,
MUS 311,001,12730,MUS THRY III: FORMAL ANALYSIS,3,"Hansen, Bradley",,MWF 1015-1105,LH 319,,
,,,,,,,,,,
,,,,,,,,,,
MUS 320,001,12733,FUND OF CONDUCTING: MUED CHRAL,2,"Sperry, Ethan",,MW 1230-1350,LH 21,,
,,,,,,,,,,
,,,,,,,,,,
,003,12732,FUND OF CONDUCTING: MUED INSTR,2,"Higgins, Edward",,TR 0830-0950,LH 319,,
,,,,,,,,,,
,,,,,,,,,,
,004,12731,FUND OF CONDUCTING: BM MAJORS,2,"Selden, Ken",,TR 0830-0950,LH 321,,
,,,,,,,,,,
,,,,,,,,,,
MUS 351,002,12734,ACCOMPANYING,2,"Chan, Susan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 360U,001,12735,THE GUITAR: HST & MUS,4,"Johanson, Bryan",,MW 1015-1150,LH 225,,
,,,,,,,,,,
,,,,,,,,,,
MUS 361U,001,12736,HISTORY OF ROCK MUSIC,4,"Newton, Jonathan",SC,TR 1000-1150,SH 212,,
,,,,,,,,,,
,,,,,,,,,,
MUS 374U,001,12737,WORLD MUSIC: AFRICA,4,"Boss de Searty, Michelle",,TR 1400-1550,LH 225,,
,,,,,,,,,,
,,,,,,,,,,
MUS 381,001,12738,MUSIC FUNDAMENTALS,4,"Riffel, Lisa",,TR 1600-1750,LH 335,,
,,,,,,,,,,
,,,,,,,,,,
,004,12739,MUSIC FUNDAMENTALS,4,"Babcock, Ronald",,MW 1300-1450,LH 225,,
,,,,,,,,,,
,,,,,,,,,,
MUS 385,001,12740,GUITAR ORCHESTRA: CLASSICAL,1,"Johanson, Bryan",TI,W 1245-1350,LH 303,,
,,,,,,,,,,
,,,,,,,,,,
,003,12741,GUITAR ORCHESTRA: JAZZ,1,"Gray, Charles",KT,MW 1245-1335,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 389,001,12742,REPERTOIRE STUDY,1,"Johanson, Bryan",GX,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 394,001,12755,CHAMBER MUSIC: BRASS,1,"Robinson, Melissa",GM,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12754,CHAMBER MUSIC: JAZZ COMBO,1,"Medler, Benjamin",IW,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,003,14873,CHAMBER MUSIC: JAZZ VOCALS,1,"Baker, Jeffrey",ZD,MW 1115-1245,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
,004,12760,CHAMBER MUSIC: GAMELAN ORCH,1,"Johnston, Mindy",LO,T 1900-2100,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,007,12757,CHAMBER MUSIC: PIANO,1,"Chan, Susan",HS,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,008,12761,CHAMBER MUSIC: TAIKO ENSEMBLE,1,"Kiyama, Wynn",KM,M 1630-1820,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,009,12743,CHAMBER MUSIC: PERCUSSION,1,"Bluestone, Joel",GI,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,010,12751,CHAMBER MUSIC: STRINGS,1,"Sindell, Carol",IA,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,011,12744,CHAMBER MUSIC: STRINGS,1,"Cheifetz, Hamilton",IT,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,012,12756,CHAMBER MUSIC: CLARINET,1,"Tanret, Barbara",DN,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,013,16360,CHAMBER MUSIC: HARP,1,"Fujikawa, Denise",JY,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,016,12750,CHAMBER MUSIC: MARIMBA,1,"Bluestone, Joel",XU,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,017,12758,CHAMBER MUSIC: SAXOPHONE,1,"Fredenburg, Sean",PH,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,018,12759,CHAMBER MUSIC: TROMBONE,1,"Babcock, Ronald",QM,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,021,12752,CHAMBER MUSIC: OBOE/BSN,1,,,TR 1400-1550,,,
,,,,,,,,,,
,,,,,,,,,,
,022,12749,CHAMBER MUSIC: BRASS,1,"Bamonte, David",YC,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,023,12746,CHAMBER MUSIC: GUITAR,1,,,TR 1400-1550,,,
,,,,,,,,,,
,,,,,,,,,,
,024,12745,CHAMBER MUSIC: NEW MUSIC ENSEM,1,"Selden, Ken",YL,W 1900-2050,LH 75,,
,,,,,,,,,,
,,,,,,,,,,
,025,12753,CHAMBER MUSIC: FLUTE,1,"Carlson, Sydney",RK,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,027,12748,CHAMBER MUSIC: JAZZ,1,"Valdez, David",YM,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,028,12747,CHAMBER MUSIC: JAZZ,1,"Jones, Alan",YQ,TR 1400-1550,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 395,001,12763,BAND: WIND SYMPHONY,1,"Higgins, Edward",DY,MWF 1115-1235,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,002,12764,BAND: CONCERT BAND,1,"Higgins, Edward",ZB,MWF 1245-1350,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 396,001,12765,ORCHESTRA,1,"Selden, Ken",HA,TR 1600-1800,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 397,001,12768,MEN'S CHORUS,1,"Sperry, Ethan",BK,TR 1400-1520,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,002,12766,CHAMBER CHOIR,1,"Sperry, Ethan",FP,MWF 1400-1520,CH 453,,
,,,,,,,,,,
,,,,,,,,,,
,003,12769,CHORUS: UNIVERSITY CHOIR,1,"Sabino, Erick Jason",LQ,R 1600-1800,CH 453,,
,,,,,,,,,,
,,,,,,,,,,
,007,12767,WOMEN'S CHORUS,1,"Szymko, Joan",BK,TR 1400-1520,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 398,003,12771,JAZZ LAB BAND II: SALSA,1,"Valdez, David",EY,MWF 1500-1550,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
,004,12770,JAZZ LAB BAND I: CONTEMPORARY,1,"Gray, Charles",LA,MWF 1400-1450,LH 37,,
,,,,,,,,,,
,,,,,,,,,,
MUS 399,006,12773,SPST: THE BEATLES,4,"Gray, Charles",,TR 1300-1450,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 407,002,12774,SEM:  COMPOSITION,1,"Miksch, Bonnie",,T 1200-1300,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 409,0,16532,PRAC: THEORY ASST,2,"Miksch, Bonnie",,,,,
,,,,,,,,,,
,,,,,,,,,,
,001,12775,PRAC: MUSIC WITH CHILDREN,1,"Glaze, Debra",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12776,PRAC: MARCHING BAND,1,"Higgins, Edward",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 411,002,12777,TOP:TOPICS IN MUSIC HISTORY,2,"Tanret, Barbara",,W 1015-1150,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 421,001,12778,ANALYSIS CONTEMPORARY MUSIC,3,"Hansen, Bradley",,MW 1400-1530,LH 205,,
,,,,,,,,,,
,,,,,,,,,,
MUS 424,001,12779,INSTRUM JAZZ ARRANGE,2,"Gray, Charles",QK,MW 1630-1720,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 427,001,12780,OPERA WORKSHOP,1,"Meadows, Christine",EO,TR 1600-1800,LH 337,,
,,,,,,,,,,
,,,,,,,,,,
MUS 471,001,12782,ADV JAZZ IMPROV,2,"Colligan, George",XZ,TR 0900-0950,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 474,001,12783,MIDI APPLICATIONS: MCMP MAJORS,2,"Newton, Jonathan",DQ,MW 1015-1105,LH 326F,,
,,,,,,,,,,
,,,,,,,,,,
MUS 481,001,12784,PEDAGOGY: STRINGS,3,,,MW 1400-1530,,,
,,,,,,,,,,
,,,,,,,,,,
,002,12785,PEDAGOGY: PIANO,3,"Chan, Susan",WX,MW 1400-1530,LH 321,,
,,,,,,,,,,
,,,,,,,,,,
,003,14875,PEDAGOGY: VOICE,3,"Meadows, Christine",YV,TR 1000-1130,LH 335,,
,,,,,,,,,,
,,,,,,,,,,
MUS 485,002,12786,DICTION: ITALIAN,2,"Schneider, Douglas",XE,W 1630-1820,LH 221,,
,,,,,,,,,,
,,,,,,,,,,
MUS 501,001,12787,RESEARCH,3,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 506,001,12789,PROJ: GRAD RECITAL (MM COND),2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12792,PROJ: GRAD RECITAL (MM PERF),2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,003,12791,PROJ: EXIT PROJECT (MAT/MST),2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,004,12790,PROJ: GRAD RECITAL (MM JAZZ),2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 507,0,16055,SEM: ARTISTRY IN ACTION,4,"Grant, Darrell",,,,,
,,,,,,,,,,
,,,,,,,,,,
MUS 509,001,12794,PRACTICUM,1,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12793,PRACTICUM,2,"Johanson, Bryan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 511,001,12795,MUSIC RES METHODS,3,"Kiyama, Wynn",,W 1630-1850,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 524,001,12797,INSTRUM JAZZ ARRANGE,2,"Gray, Charles",QK,MW 1630-1720,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 527,002,12798,OPERA WORKSHOP,1,"Meadows, Christine",EO,TR 1600-1800,LH 337,,
,,,,,,,,,,
,,,,,,,,,,
MUS 529,001,12799,GRAD HISTORY REVIEW,3,,,MW 1015-1120,,,
,,,,,,,,,,
,,,,,,,,,,
,002,16439,GRAD HISTORY REVIEW,3,"Tanret, Barbara",,TR 1000-1120,LH 209,,
,,,,,,,,,,
,,,,,,,,,,
MUS 541,001,12800,ADV CONDUCTING: CHORAL,3,"Sperry, Ethan",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,12801,ADV CONDUCTING: INSTRUMENTAL,3,"Higgins, Edward",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
MUS 571,001,12803,ADV JAZZ IMPROV,2,"Colligan, George",XZ,TR 0900-0950,LH 47,,
,,,,,,,,,,
,,,,,,,,,,
MUS 574,001,12804,MIDI APPLICATIONS: MCMP MAJORS,2,"Newton, Jonathan",DQ,MW 1015-1105,LH 326F,,
,,,,,,,,,,
,,,,,,,,,,
MUS 581,001,12805,PEDAGOGY: STRINGS,3,,,MW 1400-1530,,,
,,,,,,,,,,
,,,,,,,,,,
